,Conductivity,ODO - mg/l,ORP mV,Turbidity - FNU,pH,SSC (1s) - mg/l,Q - m3/s,V - m/s,Campaign,Date
15,2.4316853446860116,1.1360860973840974,2.1818435879447726,1.4034637013453175,0.8904210188009143,1.6682828842439454,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:15
16,2.4316853446860116,1.1360860973840974,2.1818435879447726,1.4026052419199146,0.8904210188009143,1.6674641496300804,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:16
17,2.4316853446860116,1.1360860973840974,2.1818435879447726,1.401572845676446,0.8904210188009143,1.6664795270436885,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:17
18,2.431524584187451,1.1360860973840974,2.1815577738627865,1.4510184521554574,0.8904210188009143,1.7136370610283997,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:18
19,2.431524584187451,1.1360860973840974,2.1815577738627865,1.4092566520389096,0.8904210188009143,1.6738077688324435,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:19
20,2.431524584187451,1.1360860973840974,2.1815577738627865,1.420285884941918,0.8904210188009143,1.6843266291010437,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:20
21,2.431524584187451,1.1360860973840974,2.1815577738627865,1.3600250891893975,0.8904210188009143,1.6268543737076055,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:21
22,2.431524584187451,1.1360860973840974,2.1815577738627865,1.3697722885969628,0.8904210188009143,1.6361505259858284,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:22
23,2.431524584187451,1.1360860973840974,2.1815577738627865,1.3762118502826728,0.8904210188009143,1.6422920999428476,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:23
24,2.431524584187451,1.1360860973840974,2.1812717715594614,1.37984917876283,0.8904210188009143,1.6457611127355087,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:24
25,2.4316853446860116,1.1360860973840974,2.1812717715594614,1.3854275148051305,0.8904210188009143,1.6510813138661111,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:25
26,2.4316853446860116,1.1360860973840974,2.1812717715594614,1.3854275148051305,0.8904210188009143,1.6510813138661111,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:26
27,2.4316853446860116,1.1360860973840974,2.1812717715594614,1.387033701282363,0.8904210188009143,1.6526131748094692,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:27
28,2.4318460456987254,1.1360860973840974,2.1812717715594614,1.3907585287387172,0.8904210188009143,1.656165637603808,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:28
29,2.4318460456987254,1.1360860973840974,2.1812717715594614,1.3905818785504354,0.8904210188009143,1.6559971618210134,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:29
30,2.4320066872695985,1.1360860973840974,2.1809855807867304,1.3907585287387172,0.8904210188009143,1.656165637603808,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:30
31,2.4320066872695985,1.1360860973840974,2.1809855807867304,1.392345155361204,0.8904210188009143,1.6576788438156225,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:31
32,2.4321672694425884,1.1360860973840974,2.1809855807867304,1.3928727454020795,0.8904210188009143,1.6581820198721873,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:32
33,2.4321672694425884,1.1360860973840974,2.1809855807867304,1.3951515915045425,0.8904210188009143,1.660355413428771,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:33
34,2.4323277922616042,1.1360860973840974,2.1809855807867304,1.3967222785037734,0.8904210188009143,1.6618534176159987,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:34
35,2.4323277922616042,1.1360860973840974,2.1809855807867304,1.3960248966085933,0.8904210188009143,1.6611883067443938,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:35
36,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.3970705499594087,0.8904210188009143,1.6621855729716413,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:36
37,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3991543339582164,0.890979596989689,1.6641729308328967,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:37
38,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4019172505175745,0.890979596989689,1.6668079947106171,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:38
39,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4029488293444048,0.890979596989689,1.6677918377059457,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:39
40,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4039779636693548,0.890979596989689,1.6687733493175847,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:40
41,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.403120521175818,0.890979596989689,1.6679555845775347,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:41
42,2.4324882557705063,1.1357685145678222,2.180412632838324,1.402433346219312,0.890979596989689,1.6673002083232538,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:42
43,2.4323277922616042,1.1357685145678222,2.180412632838324,1.375846436309156,0.890979596989689,1.6419435953313832,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:43
44,2.4323277922616042,1.1357685145678222,2.180412632838324,1.3554515201265174,0.890979596989689,1.6224924444307198,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:44
45,2.4323277922616042,1.1357685145678222,2.180412632838324,1.4470028984661623,0.890979596989689,1.709807325222636,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:45
46,2.4323277922616042,1.1360860973840974,2.180412632838324,1.3872118003137306,0.890979596989689,1.6527830323908084,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:46
47,2.4323277922616042,1.1360860973840974,2.180412632838324,1.390935107103379,0.8904210188009143,1.656334044886587,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:47
48,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.3993275321586789,0.8904210188009143,1.664338114367006,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:48
49,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.404491617758686,0.8904210188009143,1.6692632343022964,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:49
50,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.4038066105474225,0.8904210188009143,1.6686099254818525,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:50
51,2.4323277922616042,1.1357685145678222,2.1806992012960347,1.4038066105474225,0.8904210188009143,1.6686099254818525,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:51
52,2.4323277922616042,1.1357685145678222,2.1806992012960347,1.3756636139608853,0.8904210188009143,1.641769233002439,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:52
53,2.4323277922616042,1.1357685145678222,2.1806992012960347,1.4752352226041283,0.8904210188009143,1.7367332116624887,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:53
54,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.3346547668832414,0.8904210188009143,1.602658051292924,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:54
55,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3740147402919116,0.8904210188009143,1.6401966601973281,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:55
56,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3841741388070334,0.8904210188009143,1.6498859372606893,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:56
57,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3827372657613304,0.8904210188009143,1.6485155548483874,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:57
58,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.380211241711606,0.8904210188009143,1.6461064213893482,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:58
59,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3872118003137306,0.8904210188009143,1.6527830323908084,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:20:59
60,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.393926006585837,0.8904210188009143,1.6591865418834388,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:00
61,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4050046650503694,0.8904210188009143,1.669752540568639,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:01
62,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4679039465228003,0.8904210188009143,1.7297411869797035,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:02
63,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.3873898263387294,0.8904210188009143,1.6529528203441144,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:03
64,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.4686426683915113,0.8904210188009143,1.730445724836748,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:04
65,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.3932241163612973,0.8904210188009143,1.6585171313033238,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:05
66,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.402433346219312,0.8904210188009143,1.6673002083232538,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:06
67,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.404491617758686,0.8904210188009143,1.6692632343022964,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:07
68,2.4324882557705063,1.1357685145678222,2.1806992012960347,1.400537989391946,0.8904210188009143,1.6654925582535234,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:08
69,2.4324882557705063,1.1357685145678222,2.1806992012960347,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:09
70,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.402433346219312,0.8904210188009143,1.6673002083232538,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:10
71,2.4323277922616042,1.1360860973840974,2.180412632838324,1.401055725771844,0.8904210188009143,1.6659863366226995,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:11
72,2.4323277922616042,1.1360860973840974,2.180412632838324,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:12
73,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.3996737214810382,0.8904210188009143,1.6646682839391242,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:13
74,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.4008832155483628,0.8904210188009143,1.6658218092297563,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:14
75,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.4017450822370627,0.8904210188009143,1.6666437934373903,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:15
76,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.4695274791870139,0.8904210188009143,1.7312895914232904,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:16
77,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.4070508148042504,0.8904210188009143,1.671704005692187,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:17
78,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.5146805441249815,0.8904210188009143,1.7743532192347908,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:18
79,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.4148062795010126,0.8904210188009143,1.6791005898590745,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:19
80,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.3921691494897361,0.8904210188009143,1.6575109825341798,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:20
81,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.3963737275365065,0.8904210188009143,1.6615209956829944,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:21
82,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.3935752032695876,0.8904210188009143,1.6588519718278558,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:22
83,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.3928727454020795,0.8904210188009143,1.6581820198721873,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:23
84,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3928727454020795,0.8904210188009143,1.6581820198721873,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:24
85,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.3993275321586789,0.8904210188009143,1.664338114367006,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:25
86,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:26
87,2.4326486600131068,1.1360860973840974,2.1806992012960347,1.403635189790548,0.8904210188009143,1.6684464371409535,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:27
88,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.4051755462179893,0.8904210188009143,1.6699155142895266,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:28
89,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.4020893505720966,0.8904210188009143,1.6669721309149805,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:29
90,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.401572845676446,0.8904210188009143,1.6664795270436885,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:30
91,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.401055725771844,0.8904210188009143,1.6659863366226995,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:31
92,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.401572845676446,0.8904210188009143,1.6664795270436885,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:32
93,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.4014005407815442,0.8904210188009143,1.6663151954778392,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:33
94,2.4326486600131068,1.1360860973840974,2.1809855807867304,1.4019172505175745,0.8904210188009143,1.6668079947106171,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:34
95,2.4324882557705063,1.1360860973840974,2.1809855807867304,1.4027770696103474,0.8904210188009143,1.6676280260738758,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:35
96,2.4324882557705063,1.1360860973840974,2.1809855807867304,1.4032921451582543,0.8904210188009143,1.6681192667398268,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:36
97,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.404833716619938,0.8904210188009143,1.6695895026974967,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:37
98,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4056877866727775,0.8904210188009143,1.6704040510549767,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:38
99,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4058583993176366,0.8904210188009143,1.6705667686788692,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:39
100,2.4324882557705063,1.1360860973840974,2.1806992012960347,1.4026052419199146,0.8904210188009143,1.6674641496300804,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:40
101,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.402433346219312,0.8904210188009143,1.6673002083232538,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:41
102,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.401228167498113,0.8904210188009143,1.6661507986881083,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:42
103,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.401228167498113,0.8904210188009143,1.6661507986881083,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:43
104,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.395501124305626,0.8904210188009143,1.660688771761687,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:44
105,2.4323277922616042,1.1360860973840974,2.1806992012960347,1.4517864355242902,0.8904210188009143,1.714369506323227,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:45
106,2.4321672694425884,1.1360860973840974,2.1806992012960347,1.3787611753163733,0.8904210188009143,1.6447234561436426,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:46
107,2.4321672694425884,1.1360860973840974,2.180412632838324,1.4063698354692675,0.8904210188009143,1.6710545383599176,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:47
108,2.4321672694425884,1.1360860973840974,2.180412632838324,1.4007106367732314,0.8904210188009143,1.665657216457358,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:48
109,2.4321672694425884,1.1360860973840974,2.180412632838324,1.4139699717480614,0.8904210188009143,1.6783029818592974,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:49
110,2.4320066872695985,1.1357685145678222,2.180412632838324,1.353916230920363,0.8904210188009143,1.6210282000201197,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:50
111,2.4320066872695985,1.1360860973840974,2.180412632838324,1.4072208929273964,0.8904210188009143,1.6718662135291102,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:51
112,2.4318460456987254,1.1360860973840974,2.180412632838324,1.403120521175818,0.8904210188009143,1.6679555845775347,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:52
113,2.4318460456987254,1.1360860973840974,2.180412632838324,1.3995006613146106,0.8904210188009143,1.6645032320515885,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:53
114,2.4318460456987254,1.1360860973840974,2.180412632838324,1.3925210899319322,0.8904210188009143,1.6578466370957334,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:54
115,2.4316853446860116,1.1360860973840974,2.180412632838324,1.390405156480081,0.8904210188009143,1.655828617482456,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:55
116,2.4316853446860116,1.1360860973840974,2.180412632838324,1.388633969351789,0.8904210188009143,1.654139391216596,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:56
117,2.4316853446860116,1.1360860973840974,2.180125875164054,1.3785795761157749,0.8904210188009143,1.6445502603617799,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:57
118,2.4318460456987254,1.1360860973840974,2.180125875164054,1.4008832155483628,0.8904210188009143,1.6658218092297563,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:58
119,2.4318460456987254,1.1360860973840974,2.180125875164054,1.3951515915045425,0.8904210188009143,1.660355413428771,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:21:59
120,2.4318460456987254,1.1360860973840974,2.180125875164054,1.4250448745513888,0.8904210188009143,1.688865398674773,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:00
121,2.4320066872695985,1.1360860973840974,2.180125875164054,1.4053463601757088,0.8904210188009143,1.6700784239106197,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:01
122,2.4320066872695985,1.1360860973840974,2.180125875164054,1.3988077302032644,0.8904210188009143,1.6638423660058617,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:02
123,2.4321672694425884,1.1360860973840974,2.180125875164054,1.3949767195545644,0.8904210188009143,1.6601886335971276,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:03
124,2.4321672694425884,1.1360860973840974,2.179838928023187,1.3998467127129224,0.8904210188009143,1.6648332700820307,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:04
125,2.4323277922616042,1.1360860973840974,2.179838928023187,1.402433346219312,0.8904210188009143,1.6673002083232538,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:05
126,2.4323277922616042,1.1360860973840974,2.179838928023187,1.4017450822370627,0.8904210188009143,1.6666437934373903,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:06
127,2.4323277922616042,1.1360860973840974,2.179838928023187,1.4017450822370627,0.8904210188009143,1.6666437934373903,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:07
128,2.4324882557705063,1.1360860973840974,2.179838928023187,1.4020893505720966,0.8904210188009143,1.6669721309149805,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:08
129,2.4324882557705063,1.1360860973840974,2.179838928023187,1.401055725771844,0.8904210188009143,1.6659863366226995,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:09
130,2.4324882557705063,1.1360860973840974,2.179838928023187,1.400537989391946,0.8904210188009143,1.6654925582535234,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:10
131,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.3982873053574012,0.8904210188009143,1.663346023578234,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:11
132,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.3995006613146106,0.8904210188009143,1.6645032320515885,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:12
133,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:13
134,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.4008832155483628,0.8904210188009143,1.6658218092297563,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:14
135,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.3991543339582164,0.8904210188009143,1.6641729308328967,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:15
136,2.4323277922616042,1.1360860973840974,2.1795517911651876,1.3991543339582164,0.8904210188009143,1.6641729308328967,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:16
137,2.4321672694425884,1.1360860973840974,2.1795517911651876,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:17
138,2.4321672694425884,1.1360860973840974,2.1795517911651876,1.400192488592576,0.8904210188009143,1.6651630453433122,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:18
139,2.4321672694425884,1.1360860973840974,2.1795517911651876,1.3968964491425238,0.8904210188009143,1.6620195285892656,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:19
140,2.4320066872695985,1.1360860973840974,2.1795517911651876,1.395501124305626,0.8904210188009143,1.660688771761687,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:20
141,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.395850376018781,0.8904210188009143,1.6610218620138881,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:21
142,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3951515915045425,0.8904210188009143,1.660355413428771,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:22
143,2.4316853446860116,1.1360860973840974,2.1795517911651876,1.395501124305626,0.8904210188009143,1.660688771761687,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:23
144,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3519894554356322,0.8904210188009143,1.619190585176814,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:24
145,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3651134316275773,0.8904210188009143,1.631707255460733,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:25
146,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.4039779636693548,0.8904210188009143,1.6687733493175847,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:26
147,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3942765267678214,0.8904210188009143,1.6595208419066623,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:27
148,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.388278863459639,0.8904210188009143,1.6538007176848164,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:28
149,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3896975482063858,0.8904210188009143,1.6551537534532559,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:29
150,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.394626764272209,0.8904210188009143,1.6598548723330642,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:30
151,2.4318460456987254,1.1360860973840974,2.1795517911651876,1.3832766504076504,0.8904210188009143,1.6490299797205035,3.537819095073274,0.23968729234674033,BR-HW,2021-02-12 11:22:31
